項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
580,31828,45：宮崎県,穆佐城跡,宮崎市高岡町小山田926､925-4,東側堀,炭化物,T,h,中世,16世紀後半･白磁･輸入磁器等,F,不明,AMS法,295,20,----,----,----,----,----,古環境研究所,古環境研究所,2010,主要遺構,8?16,----,宮崎市文化財調査報告書　第79集　史跡穆佐城跡　　穆佐城跡保存整備に伴う埋蔵文化財発掘調査報告書(Ⅳ),宮崎市教育委員会
581,31827,45：宮崎県,穆佐城跡,宮崎市高岡町小山田926､925-4,18号土坑,炭化種実(炭化米),T,g,中世,15世紀後半?16世紀初め頃･備前焼壺,F,不明,AMS法,265,20,----,----,----,----,----,古環境研究所,古環境研究所,2010,主要遺構,8?16,----,宮崎市文化財調査報告書　第79集　史跡穆佐城跡　　穆佐城跡保存整備に伴う埋蔵文化財発掘調査報告書(Ⅳ),宮崎市教育委員会
582,30822,45：宮崎県,立山遺跡,西諸県郡高原町,試料名:№1　J-3地点　Kr-OhEの下位,炭化材,T,f,古墳時代?古代,----,DE,Beta-82720,β線法,1660,60,----,----,----,----,-26.1,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,127,----,高原町文化財調査報告書　第2集　立山遺跡　-高原町教育文化ゾーン整備事業に伴う発掘調査報告書-,高原町教育委員会
583,31019,45：宮崎県,竹ノ内遺跡,宮崎市清武町大字今泉字竹ノ内,試料名:№3　B-1区　H-5グリッド　遺構検出面,炭化物,T,h,縄文時代後期,----,B,Beta-105047,AMS法,3180,50,----,----,----,----,-25.5,古環境研究所,Beta Analytic Inc.,2000,宮崎県，竹ノ内遺跡の自然科学分析,309?316,----,宮崎県埋蔵文化財センター発掘調査報告書　第27集　竹ノ内遺跡　一般県道清武インター線道路改築事業に伴う発掘調査報告書,宮崎県埋蔵文化財センター
584,31018,45：宮崎県,竹ノ内遺跡,宮崎市清武町大字今泉字竹ノ内,試料名:№2　B-1区　H-5グリッド　礫群直下,炭化物,T,h,縄文時代後期,----,B,Beta-105046,AMS法,3400,60,----,----,----,----,-42.8,古環境研究所,Beta Analytic Inc.,2000,宮崎県，竹ノ内遺跡の自然科学分析,309?316,----,宮崎県埋蔵文化財センター発掘調査報告書　第27集　竹ノ内遺跡　一般県道清武インター線道路改築事業に伴う発掘調査報告書,宮崎県埋蔵文化財センター
585,31017,45：宮崎県,竹ノ内遺跡,宮崎市清武町大字今泉字竹ノ内,試料名:№1　B-1区　H-5グリッド　SZ-1内,炭化物,T,h,縄文時代後期,----,B,Beta-105045,AMS法,3630,50,----,----,----,----,-25.1,古環境研究所,Beta Analytic Inc.,2000,宮崎県，竹ノ内遺跡の自然科学分析,309?316,----,宮崎県埋蔵文化財センター発掘調査報告書　第27集　竹ノ内遺跡　一般県道清武インター線道路改築事業に伴う発掘調査報告書,宮崎県埋蔵文化財センター
586,31803,45：宮崎県,笹ヶ崎遺跡(第一次?第三次調査),都城市梅北町,試料№1　A区SC-5,炭化材(スギ),T,f,縄文時代後期?晩期,----,B,PED-29483,AMS法,160,25,160,26,-19.09,0.5,----,古環境研究所,古環境研究所,2016,放射性炭素年代測定,111?113,----,宮崎県埋蔵文化財センター発掘調査報告書　第240集　笹ヶ崎遺跡　県道飯野松山都城線(都城志布志道路)梅北工区道路整備工事に伴う発掘調査報告書3,宮崎県埋蔵文化財センター
587,31141,45：宮崎県,老瀬坂上第3遺跡,児湯郡高鍋町大字上江字北中原3553-1,試料名:№3　SC4､土坑埋土下部,炭化物,T,h,古代,----,E,Beta-175835,AMS法,1210,40,----,----,----,----,-24.7,古環境研究所,Beta Analytic Inc.,2005,老瀬坂上第3遺跡における放射性炭素年代測定,135?136,----,宮崎県埋蔵文化財センター発掘調査報告書　第118集　　老瀬坂上第3遺跡　東九州自動車道(都農?西都間)建設に伴う埋蔵文化財発掘調査報告書23,宮崎県埋蔵文化財センター
588,31140,45：宮崎県,老瀬坂上第3遺跡,児湯郡高鍋町大字上江字北中原3553-1,試料名:№2　SC4､土坑埋土中部,炭化物,T,h,古代,----,E,Beta-175834,AMS法,1180,40,----,----,----,----,-28.6,古環境研究所,Beta Analytic Inc.,2005,老瀬坂上第3遺跡における放射性炭素年代測定,135?136,----,宮崎県埋蔵文化財センター発掘調査報告書　第118集　　老瀬坂上第3遺跡　東九州自動車道(都農?西都間)建設に伴う埋蔵文化財発掘調査報告書23,宮崎県埋蔵文化財センター
589,31139,45：宮崎県,老瀬坂上第3遺跡,児湯郡高鍋町大字上江字北中原3553-1,試料名:№１　SC4､土坑埋土上部,炭化物,T,h,古代,----,E,Beta-175833,AMS法,1180,40,----,----,----,----,-27.5,古環境研究所,Beta Analytic Inc.,2005,老瀬坂上第3遺跡における放射性炭素年代測定,135?136,----,宮崎県埋蔵文化財センター発掘調査報告書　第118集　　老瀬坂上第3遺跡　東九州自動車道(都農?西都間)建設に伴う埋蔵文化財発掘調査報告書23,宮崎県埋蔵文化財センター
590,30923,45：宮崎県,肱穴遺跡,都城市横市町122-1番他,試料名:№5　C-11,木材,T,d,中世?近世,----,FG,NUTA-6492,AMS法,1780,90,----,----,----,----,-25.7,古環境研究所,名古屋大学年代測定総合研究センター,2008,肱穴遺跡における放射性炭素年代測定,77,----,都城市文化財調査報告書　第85集　肱穴遺跡(2),都城市教育委員会
591,30920,45：宮崎県,肱穴遺跡,都城市横市町122-1番他,試料名:№2　G-11,土壌,T,k,平安時代?鎌倉時代,10?12世紀,EF,NUTA-6415,AMS法,1425,90,----,----,----,----,-22.2,古環境研究所,名古屋大学年代測定総合研究センター,2008,肱穴遺跡における放射性炭素年代測定,77,----,都城市文化財調査報告書　第85集　肱穴遺跡(2),都城市教育委員会
592,30921,45：宮崎県,肱穴遺跡,都城市横市町122-1番他,試料名:№3　G-11,泥炭,T,j,平安時代?鎌倉時代,10?12世紀,EF,NUTA-6416,AMS法,1930,90,----,----,----,----,-24,古環境研究所,名古屋大学年代測定総合研究センター,2008,肱穴遺跡における放射性炭素年代測定,77,----,都城市文化財調査報告書　第85集　肱穴遺跡(2),都城市教育委員会
593,30922,45：宮崎県,肱穴遺跡,都城市横市町122-1番他,試料名:№4　G-11,泥炭,T,j,平安時代?鎌倉時代,10?12世紀,EF,NUTA-6490,AMS法,1985,85,----,----,----,----,-28.4,古環境研究所,名古屋大学年代測定総合研究センター,2008,肱穴遺跡における放射性炭素年代測定,77,----,都城市文化財調査報告書　第85集　肱穴遺跡(2),都城市教育委員会
594,30919,45：宮崎県,肱穴遺跡,都城市横市町122-1番他,試料名:№1　試掘1トレンチ,木材,T,d,中世?近世,----,FG,Beta-119967,β線法,3040,60,----,----,----,----,-28.9,古環境研究所,Beta Analytic Inc.,2008,肱穴遺跡における放射性炭素年代測定,77,----,都城市文化財調査報告書　第85集　肱穴遺跡(2),都城市教育委員会
595,31015,45：宮崎県,荒迫遺跡,西諸県郡高原町大字広原字荒迫,試料名:№1　B1区K'19グリッド　Ⅲ層下面,炭化材(ヤマガキ),T,f,古代,----,E,Beta-100650,β線法,1390,60,----,----,----,----,-26.6,古環境研究所,Beta Analytic Inc.,1998,荒迫遺跡における放射性炭素年代測定結果,222,----,宮崎県埋蔵文化財センター発掘調査報告書　第11集　荒迫遺跡　宮崎フリーウェイ工業団地造成に伴う発掘調査報告書,宮崎県埋蔵文化財センター
596,31016,45：宮崎県,荒迫遺跡,西諸県郡高原町大字広原字荒迫,試料名:№2　B1区K'19グリッド　Ⅳ層上面,炭化材(ヤマガキ),T,f,縄文時代?古代,----,BCDE,Beta-100651,β線法,1400,70,----,----,----,----,-26.7,古環境研究所,Beta Analytic Inc.,1998,荒迫遺跡における放射性炭素年代測定結果,222,----,宮崎県埋蔵文化財センター発掘調査報告書　第11集　荒迫遺跡　宮崎フリーウェイ工業団地造成に伴う発掘調査報告書,宮崎県埋蔵文化財センター
597,31013,45：宮崎県,荒迫遺跡,西諸県郡高原町大字広原字荒迫,試料名:№2　Ⅲ層下部畠面下,炭化材,T,f,弥生時代?古代,----,CDE,Beta-82726,AMS法,1180,80,----,----,----,----,-27.6,古環境研究所,Beta Analytic Inc.,1998,放射性炭素年代測定結果,206,----,宮崎県埋蔵文化財センター発掘調査報告書　第11集　荒迫遺跡　宮崎フリーウェイ工業団地造成に伴う発掘調査報告書,宮崎県埋蔵文化財センター
598,31014,45：宮崎県,荒迫遺跡,西諸県郡高原町大字広原字荒迫,試料名:№3　C-3グリッド，層,種子,T,e,弥生時代?古代,----,CDE,Beta-82727,β線法,3060,60,----,----,----,----,-25.6,古環境研究所,Beta Analytic Inc.,1998,放射性炭素年代測定結果,206,----,宮崎県埋蔵文化財センター発掘調査報告書　第11集　荒迫遺跡　宮崎フリーウェイ工業団地造成に伴う発掘調査報告書,宮崎県埋蔵文化財センター
599,31012,45：宮崎県,荒迫遺跡,西諸県郡高原町大字広原字荒迫,試料名:№1　Ⅱ層中Kr-OhE直下,炭化物,T,h,弥生時代?古代,9世紀土器,CDE,Beta-82725,β線法,830,60,----,----,----,----,-11.3,古環境研究所,Beta Analytic Inc.,1998,放射性炭素年代測定結果,206,----,宮崎県埋蔵文化財センター発掘調査報告書　第11集　荒迫遺跡　宮崎フリーウェイ工業団地造成に伴う発掘調査報告書,宮崎県埋蔵文化財センター
600,31051,45：宮崎県,蓑原遺跡,都城市蓑原町,試料名:№2　C区、SC-2,炭化物,T,h,古墳時代?中世,弥生土器,DEF,Beta-136474,AMS法,2150,40,----,----,----,----,-25.1,古環境研究所,Beta Analytic Inc.,2001,放射性炭素年代測定,168?169,----,宮崎県埋蔵文化財センター発掘調査報告書　第42集　梅北佐土原遺跡･中尾遺跡･蓑原遺跡　農用地整備事業｢都城区域｣農業用道路建設に伴う埋蔵文化財発掘調査報告書(1),宮崎県埋蔵文化財センター
601,31053,45：宮崎県,蓑原遺跡,都城市蓑原町,試料名:№4　D区､石組遺構,炭化物,T,h,古墳時代?中世,----,DEF,Beta-136471,AMS法,810,40,----,----,----,----,-26.6,古環境研究所,Beta Analytic Inc.,2001,放射性炭素年代測定,168?169,----,宮崎県埋蔵文化財センター発掘調査報告書　第42集　梅北佐土原遺跡･中尾遺跡･蓑原遺跡　農用地整備事業｢都城区域｣農業用道路建設に伴う埋蔵文化財発掘調査報告書(1),宮崎県埋蔵文化財センター
602,31052,45：宮崎県,蓑原遺跡,都城市蓑原町,試料名:№3　D区､Pit59,炭化物,T,h,古墳時代?中世,----,DEF,Beta-136472,AMS法,870,40,----,----,----,----,-27.1,古環境研究所,Beta Analytic Inc.,2001,放射性炭素年代測定,168?169,----,宮崎県埋蔵文化財センター発掘調査報告書　第42集　梅北佐土原遺跡･中尾遺跡･蓑原遺跡　農用地整備事業｢都城区域｣農業用道路建設に伴う埋蔵文化財発掘調査報告書(1),宮崎県埋蔵文化財センター
603,31050,45：宮崎県,蓑原遺跡,都城市蓑原町,試料名:№1　C区､SC-1,炭化物,T,h,古墳時代?中世,土師器,DEF,Beta-136473,AMS法,1290,60,----,----,----,----,-25.1,古環境研究所,Beta Analytic Inc.,2001,放射性炭素年代測定,168?169,----,宮崎県埋蔵文化財センター発掘調査報告書　第42集　梅北佐土原遺跡･中尾遺跡･蓑原遺跡　農用地整備事業｢都城区域｣農業用道路建設に伴う埋蔵文化財発掘調査報告書(1),宮崎県埋蔵文化財センター
604,31122,45：宮崎県,西畦原第2遺跡(二次･三次),児湯郡新富町大字新田字前原(二次)･吐合(三次),試料名:№4　三次調査､SC1､11･12層,炭化物,T,h,旧石器時代?縄文時代早期,----,AB,Beta-195254,AMS法,2290,40,----,----,----,----,-26.9,古環境研究所,Beta Analytic Inc.,2005,放射性炭素年代測定結果,78?79,----,宮崎県埋蔵文化財センター発掘調査報告書　第109集　　西畦原第2(二次･三次)遺跡　東九州自動車道建設(都農?西都間)に伴う埋蔵文化財発掘調査報告書17,宮崎県埋蔵文化財センター
605,31000,45：宮崎県,西都原111号墳,西都市大字三宅,試料名:№2　第111号墳周溝埋土底部(18層),堆積物(黒褐色土),T,k,古墳時代,----,D,Beta-221291,AMS法,2870,50,----,----,----,----,-23,古環境研究所,Beta Analytic Inc.,2007,放射性炭素年代測定,74?75,----,特別史跡　西都原古墳群発掘調査報告書　第6集　西都原173号墳･西都原4号地下式横穴墓･西都原111号墳,宮崎県教育委員会
606,30999,45：宮崎県,西都原111号墳,西都市大字三宅,試料名:№1　第111号墳周溝埋土下部(14層),堆積物(黒色土),T,k,古墳時代,----,D,Beta-221290,AMS法,1150,40,----,----,----,----,-26,古環境研究所,Beta Analytic Inc.,2007,放射性炭素年代測定,74?75,----,特別史跡　西都原古墳群発掘調査報告書　第6集　西都原173号墳･西都原4号地下式横穴墓･西都原111号墳,宮崎県教育委員会
607,31002,45：宮崎県,西都原47号墳,西都市大字三宅字原口二5670,試料名:№2　第47号墳周溝埋土底部試料6,土壌,T,k,古墳時代,----,D,Beta-292337,AMS法,2730,40,----,----,----,----,-22.3,古環境研究所,Beta Analytic Inc.,2014,西都原47号墳における放射性炭素年代測定,26?28,----,特別史跡　西都原古墳群発掘調査報告書　第11集　西都原47号墳･西都原284号墳,宮崎県教育委員会
608,31001,45：宮崎県,西都原47号墳,西都市大字三宅字原口二5670,試料名:№１　第47号墳周溝埋土上部試料3,土壌,T,k,古墳時代,----,D,Beta-292336,AMS法,1430,40,----,----,----,----,-24.1,古環境研究所,Beta Analytic Inc.,2014,西都原47号墳における放射性炭素年代測定,26?28,----,特別史跡　西都原古墳群発掘調査報告書　第11集　西都原47号墳･西都原284号墳,宮崎県教育委員会
609,31316,45：宮崎県,諸麦遺跡,都城市平塚町2937,試料名:№5　SL1､炭化米,炭化種実,T,g,弥生時代,----,C,PED-8085,AMS法,2105,20,2107,20,----,----,----,古環境研究所,古環境研究所,2008,自然科学分析,54?62,----,宮崎県埋蔵文化財センター発掘調査報告書　第168集　諸麦遺跡　一般国道10号都城道路建設に伴う埋蔵文化財発掘調査報告書2,宮崎県埋蔵文化財センター
610,31313,45：宮崎県,諸麦遺跡,都城市平塚町2937,試料名:№2　SA7､炭化材,炭化材,T,f,弥生時代,----,C,PED-8082,AMS法,2030,20,2031,20,----,----,----,古環境研究所,古環境研究所,2008,自然科学分析,54?62,----,宮崎県埋蔵文化財センター発掘調査報告書　第168集　諸麦遺跡　一般国道10号都城道路建設に伴う埋蔵文化財発掘調査報告書2,宮崎県埋蔵文化財センター
